SOURCE GROUP /// TARGET GROUP -->,Accountants,"Adviseurs marketing, public relations en sales",Algemeen directeuren,Apothekersassistenten,Architecten,Artsen,Assemblagemedewerkers,Auteurs en taalkundigen,Automonteurs,Bakkers,Bedieners mobiele machines,Bedrijfskundigen en organisatieadviseurs,Beeldend kunstenaars,Beleidsadviseurs,Beroepsgroep sportinstructeurs,Beveiligingspersoneel,Bibliothecarissen en conservatoren,Biologen en natuurwetenschappers,Boekhouders,Boekhoudkundig medewerkers,Bouwarbeiders afbouw,Bouwarbeiders ruwbouw,Buschauffeurs en trambestuurders,Callcentermedewerkers outbound en overige verkopers,"Chauffeurs auto's, taxi's en bestelwagens",Conciërges en teamleiders schoonmaak,Databank- en netwerkspecialisten,Dekofficieren en piloten,Directiesecretaresses,Docenten algemene vakken secundair onderwijs,Docenten beroepsgerichte vakken secundair onderwijs,Docenten hoger onderwijs en hoogleraren,Elektriciens en elektronicamonteurs,Elektrotechnisch ingenieurs,Financieel specialisten en economen,Fotografen en interieurontwerpers,Fysiotherapeuten,Gebruikersondersteuning ICT,Gespecialiseerd verpleegkundigen,Grafisch vormgevers en productontwerpers,"Hoveniers, tuinders en kwekers",Hulpkrachten bouw en industrie,Hulpkrachten landbouw,Ingenieurs (geen elektrotechniek),Journalisten,Juristen,Kappers en schoonheidsspecialisten,Kassamedewerkers,Kelners en barpersoneel,Keukenhulpen,Koks,Laboranten,"Laders, lossers en vakkenvullers",Land- en bosbouwers,Lassers en plaatwerkers,Leerkrachten basisonderwijs,Leidsters kinderopvang en onderwijsassistenten,Loodgieters en pijpfitters,Maatschappelijk werkers,Machinemonteurs,Managers ICT,Managers commerciële en persoonlijke dienstverlening,Managers detail- en groothandel,Managers gespecialiseerde dienstverlening,Managers horeca,Managers logistiek,Managers onderwijs,Managers productie,Managers verkoop en marketing,Managers zakelijke en administratieve dienstverlening,Managers zonder specificatie,Managers zorginstellingen,Medewerkers drukkerij en kunstnijverheid,Medisch praktijkassistenten,Medisch vakspecialisten,Metaalbewerkers en constructiewerkers,"Meubelmakers, kleermakers en stoffeerders",Militaire beroepen,Onderwijskundigen en overige docenten,Overheidsambtenaren,Overheidsbestuurders,Politie en brandweer,Politie-inspecteurs,Procesoperators,Productcontroleurs,Productieleiders industrie en bouw,Productiemachinebedieners,Psychologen en sociologen,Radio- en televisietechnici,Receptionisten en telefonisten,Reisbegeleiders,Schilders en metaalspuiters,Schoonmakers,Secretaresses en administratief medewerkers,Slagers,"Sociaal werkers, groeps- en woonbegeleiders",Software- en applicatieontwikkelaars,Specialisten personeels- en loopbaanontwikkeling,Technici bouwkunde en natuur,Timmerlieden,Transportplanners en logistiek medewerkers,Uitvoerend kunstenaars,Veetelers,Verkoopmedewerkers detailhandel,Verpleegkundigen (mbo),Vertegenwoordigers en inkopers,Verzorgenden en verleners van overige persoonlijke diensten,Vrachtwagenchauffeurs,Vuilnisophalers en dagbladenbezorgers,Winkeliers en teamleiders detailhandel,Zakelijke dienstverleners
Bedieners mobiele machines,0.2044237012987013,0.38380681818181817,0.8443587662337663,0.17171266233766233,0.07130681818181818,0.2288555194805195,0.14776785714285715,0.5687905844155844,0.29078733766233766,0.7788555194805195,0.007305194805194805,0.22146915584415586,0.8635146103896104,0.30060876623376626,0.6959821428571429,0.2385146103896104,0.30060876623376626,0.6017451298701298,0.34606331168831167,0.6258522727272727,0.2663555194805195,0.37715097402597403,0.8870535714285714,0.548336038961039,0.18916396103896105,0.7332386363636364,0.24752435064935066,0.4409496753246753,0.5558035714285714,0.08859577922077921,0.5118912337662338,0.2385146103896104,0.03396915584415584,0.1231737012987013,0.07130681818181818,0.34606331168831167,0.1637581168831169,0.31943993506493507,0.024391233766233766,0.5046672077922078,0.016761363636363637,0.36879058441558443,0.8940340909090909,0.3533685064935065,0.11570616883116883,0.04216720779220779,0.03396915584415584,0.9647321428571428,0.9312094155844156,0.9691152597402597,0.4069399350649351,0.5687905844155844,0.9549918831168831,0.7165178571428571,0.09874188311688312,0.17934253246753246,0.6920048701298701,0.30060876623376626,0.024391233766233766,0.03396915584415584,0.5687905844155844,0.6081574675324676,0.3613230519480519,0.673336038961039,0.2747159090909091,0.5751217532467533,0.7816964285714286,0.5976055194805194,0.41424512987012985,0.673336038961039,0.5320211038961039,0.6959821428571429,0.4850243506493506,0.3085633116883117,0.5118912337662338,0.17171266233766233,0.47374188311688314,0.6959821428571429,0.3291801948051948,0.31943993506493507,0.8337256493506493,0.08859577922077921,0.31943993506493507,0.34606331168831167,0.13080357142857144,0.4539366883116883,0.3291801948051948,0.016761363636363637,0.49127435064935066,0.3367288961038961,0.19679383116883117,0.5687905844155844,0.3924918831168831,0.5515827922077922,0.24752435064935066,0.0789366883116883,0.3367288961038961,0.1637581168831169,0.08859577922077921,0.0789366883116883,0.06091720779220779,0.1231737012987013,0.5183847402597402,0.829099025974026,0.5372159090909091,0.37715097402597403,0.37715097402597403,0.6433847402597402,0.7957386363636364,0.08859577922077921,0.03396915584415584
Bedrijfskundigen en organisatieadviseurs,0.024391233766233766,0.548336038961039,0.7869724025974026,0.06091720779220779,0.1637581168831169,0.4329951298701299,0.08859577922077921,0.4069399350649351,0.4789366883116883,0.8390827922077922,0.22146915584415586,0.007305194805194805,0.8167613636363636,0.08859577922077921,0.7816964285714286,0.024391233766233766,0.08859577922077921,0.7131087662337663,0.13080357142857144,0.47374188311688314,0.05174512987012987,0.1637581168831169,0.8506899350649351,0.6761769480519481,0.04216720779220779,0.6296672077922078,0.03396915584415584,0.2385146103896104,0.3924918831168831,0.30060876623376626,0.3367288961038961,0.4409496753246753,0.19679383116883117,0.3367288961038961,0.1637581168831169,0.13080357142857144,0.37715097402597403,0.49890422077922075,0.2385146103896104,0.6476055194805195,0.2119724025974026,0.5372159090909091,0.915625,0.5244724025974026,0.1231737012987013,0.2558035714285714,0.19679383116883117,0.9767451298701298,0.9434659090909091,0.9791801948051948,0.5687905844155844,0.6884334415584416,0.9670048701298701,0.6081574675324676,0.13810876623376622,0.3924918831168831,0.7788555194805195,0.08859577922077921,0.2385146103896104,0.19679383116883117,0.4069399350649351,0.4539366883116883,0.14776785714285715,0.5424918831168831,0.46643668831168833,0.41424512987012985,0.6959821428571429,0.4409496753246753,0.2044237012987013,0.5424918831168831,0.3613230519480519,0.5803165584415585,0.30060876623376626,0.49127435064935066,0.3367288961038961,0.06091720779220779,0.2830762987012987,0.7816964285714286,0.11570616883116883,0.10645292207792208,0.7713068181818182,0.30060876623376626,0.10645292207792208,0.13080357142857144,0.10645292207792208,0.2558035714285714,0.11570616883116883,0.2119724025974026,0.6377840909090909,0.5118912337662338,0.4069399350649351,0.4069399350649351,0.17934253246753246,0.38583603896103896,0.03396915584415584,0.29078733766233766,0.5118912337662338,0.07130681818181818,0.14776785714285715,0.29078733766233766,0.2747159090909091,0.3367288961038961,0.34606331168831167,0.8706574675324675,0.6698457792207793,0.1637581168831169,0.1637581168831169,0.49890422077922075,0.8506899350649351,0.30060876623376626,0.19679383116883117
Beeldend kunstenaars,0.8210633116883117,0.9135146103896103,0.11570616883116883,0.8315340909090909,0.8519886363636363,0.8975243506493507,0.8375405844155844,0.6659496753246753,0.9042613636363637,0.9565340909090909,0.8635146103896104,0.8167613636363636,0.007305194805194805,0.7936282467532467,0.9438717532467532,0.8114042207792208,0.7936282467532467,0.9338068181818182,0.7816964285714286,0.6197646103896104,0.8033685064935064,0.7713068181818182,0.15531655844155845,0.9294237012987013,0.8267451298701298,0.460349025974026,0.8088068181818182,0.7439529220779221,0.673336038961039,0.8779626623376623,0.6999594155844155,0.8988230519480519,0.8579951298701298,0.8816152597402598,0.8519886363636363,0.7816964285714286,0.8880275974025974,0.9065340909090909,0.8666801948051948,0.9257711038961038,0.861810064935065,0.9111607142857143,0.9846185064935065,0.9100243506493506,0.8443587662337663,0.8695211038961039,0.8579951298701298,0.9994724025974026,0.9960633116883116,0.9996347402597403,0.915137987012987,0.9306412337662338,0.9984983766233766,0.4850243506493506,0.8476055194805194,0.8905438311688312,0.9434659090909091,0.7936282467532467,0.8666801948051948,0.8579951298701298,0.6659496753246753,0.6336444805194805,0.7770698051948052,0.5558035714285714,0.9025568181818182,0.660349025974026,0.34606331168831167,0.6433847402597402,0.7570211038961039,0.5558035714285714,0.6884334415584416,0.5183847402597402,0.7165178571428571,0.9057224025974026,0.6999594155844155,0.8315340909090909,0.7248782467532467,0.9438717532467532,0.7869724025974026,0.7902191558441558,0.1637581168831169,0.8779626623376623,0.7902191558441558,0.7816964285714286,0.840625,0.7372159090909091,0.7869724025974026,0.861810064935065,0.9242288961038961,0.907913961038961,0.8928165584415585,0.6659496753246753,0.7670048701298702,0.6761769480519481,0.8088068181818182,0.8757711038961039,0.907913961038961,0.8337256493506493,0.8493100649350649,0.8757711038961039,0.872362012987013,0.8816152597402598,0.6959821428571429,0.965625,0.9287743506493507,0.7713068181818182,0.7713068181818182,0.5976055194805194,0.9592126623376623,0.8779626623376623,0.8579951298701298
Beleidsadviseurs,0.10645292207792208,0.6017451298701298,0.7634334415584415,0.13810876623376622,0.2385146103896104,0.49127435064935066,0.1637581168831169,0.3367288961038961,0.5372159090909091,0.853125,0.30060876623376626,0.08859577922077921,0.7936282467532467,0.007305194805194805,0.8033685064935064,0.07130681818181818,0.007305194805194805,0.747362012987013,0.05174512987012987,0.41424512987012985,0.04216720779220779,0.08859577922077921,0.8355113636363637,0.7131087662337663,0.1231737012987013,0.5803165584415585,0.06091720779220779,0.1637581168831169,0.31943993506493507,0.37715097402597403,0.2558035714285714,0.49890422077922075,0.2747159090909091,0.4069399350649351,0.2385146103896104,0.05174512987012987,0.4409496753246753,0.5558035714285714,0.31943993506493507,0.683887987012987,0.29078733766233766,0.5920048701298701,0.9216314935064935,0.5803165584415585,0.19679383116883117,0.3367288961038961,0.2747159090909091,0.9796672077922078,0.9476055194805195,0.982913961038961,0.6197646103896104,0.7248782467532467,0.971387987012987,0.5558035714285714,0.2119724025974026,0.4539366883116883,0.8001217532467533,0.007305194805194805,0.31943993506493507,0.2747159090909091,0.3367288961038961,0.3924918831168831,0.07130681818181818,0.4850243506493506,0.5244724025974026,0.34606331168831167,0.660349025974026,0.37715097402597403,0.13080357142857144,0.4850243506493506,0.2830762987012987,0.5244724025974026,0.22146915584415586,0.548336038961039,0.2558035714285714,0.13810876623376622,0.2044237012987013,0.8033685064935064,0.03396915584415584,0.024391233766233766,0.7439529220779221,0.37715097402597403,0.024391233766233766,0.05174512987012987,0.17934253246753246,0.17934253246753246,0.03396915584415584,0.29078733766233766,0.6761769480519481,0.5687905844155844,0.46643668831168833,0.3367288961038961,0.10645292207792208,0.3111607142857143,0.06091720779220779,0.36879058441558443,0.5687905844155844,0.14776785714285715,0.22146915584415586,0.36879058441558443,0.3533685064935065,0.4069399350649351,0.2663555194805195,0.8834009740259741,0.704099025974026,0.08859577922077921,0.08859577922077921,0.4409496753246753,0.8649756493506493,0.37715097402597403,0.2747159090909091
Beroepsgroep sportinstructeurs,0.7770698051948052,0.460349025974026,0.9390016233766234,0.7670048701298702,0.7248782467532467,0.5751217532467533,0.7570211038961039,0.8757711038961039,0.5320211038961039,0.2119724025974026,0.6959821428571429,0.7816964285714286,0.9438717532467532,0.8033685064935064,0.007305194805194805,0.7869724025974026,0.8033685064935064,0.18916396103896105,0.8167613636363636,0.8880275974025974,0.7936282467532467,0.8267451298701298,0.9532061688311688,0.2663555194805195,0.7713068181818182,0.9135146103896103,0.7902191558441558,0.8443587662337663,0.872362012987013,0.660349025974026,0.861810064935065,0.5687905844155844,0.7090503246753247,0.6433847402597402,0.7248782467532467,0.8167613636363636,0.6197646103896104,0.5118912337662338,0.6884334415584416,0.3291801948051948,0.6999594155844155,0.47374188311688314,0.6476055194805195,0.4850243506493506,0.7439529220779221,0.6800730519480519,0.7090503246753247,0.9118912337662337,0.8139204545454546,0.9169237012987013,0.4409496753246753,0.2385146103896104,0.891599025974026,0.9100243506493506,0.7372159090909091,0.6081574675324676,0.016761363636363637,0.8033685064935064,0.6884334415584416,0.7090503246753247,0.8757711038961039,0.8851866883116883,0.8210633116883117,0.9002840909090909,0.5424918831168831,0.8779626623376623,0.9242288961038961,0.8816152597402598,0.8375405844155844,0.9002840909090909,0.8666801948051948,0.9057224025974026,0.8545860389610389,0.5183847402597402,0.861810064935065,0.7670048701298702,0.8519886363636363,0.007305194805194805,0.8114042207792208,0.8088068181818182,0.9355925324675325,0.660349025974026,0.8088068181818182,0.8167613636363636,0.7507711038961039,0.8476055194805194,0.8114042207792208,0.6999594155844155,0.34606331168831167,0.49890422077922075,0.5976055194805194,0.8757711038961039,0.8315340909090909,0.8714691558441559,0.7902191558441558,0.6659496753246753,0.49890422077922075,0.7634334415584415,0.7332386363636364,0.6659496753246753,0.673336038961039,0.6433847402597402,0.8635146103896104,0.38380681818181817,0.2830762987012987,0.8267451298701298,0.8267451298701298,0.8928165584415585,0.2747159090909091,0.660349025974026,0.7090503246753247
Beveiligingspersoneel,0.04216720779220779,0.5616477272727273,0.7816964285714286,0.0789366883116883,0.17934253246753246,0.4471185064935065,0.10645292207792208,0.3924918831168831,0.49127435064935066,0.8421672077922078,0.2385146103896104,0.024391233766233766,0.8114042207792208,0.07130681818181818,0.7869724025974026,0.007305194805194805,0.07130681818181818,0.7198457792207792,0.11570616883116883,0.460349025974026,0.03396915584415584,0.14776785714285715,0.8476055194805194,0.683887987012987,0.06091720779220779,0.6197646103896104,0.016761363636363637,0.22146915584415586,0.37715097402597403,0.31943993506493507,0.31943993506493507,0.4539366883116883,0.2119724025974026,0.3533685064935065,0.17934253246753246,0.11570616883116883,0.3924918831168831,0.5118912337662338,0.2558035714285714,0.6549918831168832,0.2288555194805195,0.548336038961039,0.9169237012987013,0.5372159090909091,0.13810876623376622,0.2747159090909091,0.2119724025974026,0.9777191558441558,0.9444399350649351,0.9799918831168831,0.5803165584415585,0.6959821428571429,0.9679788961038961,0.5976055194805194,0.15531655844155845,0.4069399350649351,0.783887987012987,0.07130681818181818,0.2558035714285714,0.2119724025974026,0.3924918831168831,0.4409496753246753,0.13080357142857144,0.5320211038961039,0.4789366883116883,0.4005275974025974,0.6884334415584416,0.4264204545454545,0.18916396103896105,0.5320211038961039,0.34606331168831167,0.5687905844155844,0.2830762987012987,0.5046672077922078,0.31943993506493507,0.0789366883116883,0.2663555194805195,0.7869724025974026,0.09874188311688312,0.08859577922077921,0.7670048701298702,0.31943993506493507,0.08859577922077921,0.11570616883116883,0.1231737012987013,0.2385146103896104,0.09874188311688312,0.2288555194805195,0.6476055194805195,0.5244724025974026,0.4197646103896104,0.3924918831168831,0.1637581168831169,0.372362012987013,0.016761363636363637,0.3085633116883117,0.5244724025974026,0.08859577922077921,0.1637581168831169,0.3085633116883117,0.29078733766233766,0.3533685064935065,0.3291801948051948,0.8735795454545454,0.6761769480519481,0.14776785714285715,0.14776785714285715,0.4850243506493506,0.853125,0.31943993506493507,0.2119724025974026
Bibliothecarissen en conservatoren,0.10645292207792208,0.6017451298701298,0.7634334415584415,0.13810876623376622,0.2385146103896104,0.49127435064935066,0.1637581168831169,0.3367288961038961,0.5372159090909091,0.853125,0.30060876623376626,0.08859577922077921,0.7936282467532467,0.007305194805194805,0.8033685064935064,0.07130681818181818,0.007305194805194805,0.747362012987013,0.05174512987012987,0.41424512987012985,0.04216720779220779,0.08859577922077921,0.8355113636363637,0.7131087662337663,0.1231737012987013,0.5803165584415585,0.06091720779220779,0.1637581168831169,0.31943993506493507,0.37715097402597403,0.2558035714285714,0.49890422077922075,0.2747159090909091,0.4069399350649351,0.2385146103896104,0.05174512987012987,0.4409496753246753,0.5558035714285714,0.31943993506493507,0.683887987012987,0.29078733766233766,0.5920048701298701,0.9216314935064935,0.5803165584415585,0.19679383116883117,0.3367288961038961,0.2747159090909091,0.9796672077922078,0.9476055194805195,0.982913961038961,0.6197646103896104,0.7248782467532467,0.971387987012987,0.5558035714285714,0.2119724025974026,0.4539366883116883,0.8001217532467533,0.007305194805194805,0.31943993506493507,0.2747159090909091,0.3367288961038961,0.3924918831168831,0.07130681818181818,0.4850243506493506,0.5244724025974026,0.34606331168831167,0.660349025974026,0.37715097402597403,0.13080357142857144,0.4850243506493506,0.2830762987012987,0.5244724025974026,0.22146915584415586,0.548336038961039,0.2558035714285714,0.13810876623376622,0.2044237012987013,0.8033685064935064,0.03396915584415584,0.024391233766233766,0.7439529220779221,0.37715097402597403,0.024391233766233766,0.05174512987012987,0.17934253246753246,0.17934253246753246,0.03396915584415584,0.29078733766233766,0.6761769480519481,0.5687905844155844,0.46643668831168833,0.3367288961038961,0.10645292207792208,0.3111607142857143,0.06091720779220779,0.36879058441558443,0.5687905844155844,0.14776785714285715,0.22146915584415586,0.36879058441558443,0.3533685064935065,0.4069399350649351,0.2663555194805195,0.8834009740259741,0.704099025974026,0.08859577922077921,0.08859577922077921,0.4409496753246753,0.8649756493506493,0.37715097402597403,0.2747159090909091
Biologen en natuurwetenschappers,0.704099025974026,0.30060876623376626,0.928125,0.6884334415584416,0.6377840909090909,0.4409496753246753,0.6761769480519481,0.8421672077922078,0.3924918831168831,0.3924918831168831,0.6017451298701298,0.7131087662337663,0.9338068181818182,0.747362012987013,0.18916396103896105,0.7198457792207792,0.747362012987013,0.007305194805194805,0.7634334415584415,0.8579951298701298,0.7332386363636364,0.7743100649350649,0.9424107142857143,0.08859577922077921,0.6959821428571429,0.8940340909090909,0.7248782467532467,0.7957386363636364,0.8390827922077922,0.548336038961039,0.8232548701298701,0.4329951298701299,0.6197646103896104,0.5244724025974026,0.6377840909090909,0.7634334415584415,0.49127435064935066,0.36879058441558443,0.5920048701298701,0.14776785714285715,0.6081574675324676,0.31943993506493507,0.7332386363636364,0.3367288961038961,0.660349025974026,0.5803165584415585,0.6197646103896104,0.9262581168831169,0.8545860389610389,0.9301542207792208,0.2747159090909091,0.06091720779220779,0.9111607142857143,0.8894074675324676,0.6518262987012987,0.4789366883116883,0.17934253246753246,0.747362012987013,0.5920048701298701,0.6197646103896104,0.8421672077922078,0.853125,0.7690340909090909,0.8757711038961039,0.4069399350649351,0.8443587662337663,0.908887987012987,0.8506899350649351,0.7869724025974026,0.8757711038961039,0.8315340909090909,0.8834009740259741,0.8139204545454546,0.37715097402597403,0.8232548701298701,0.6884334415584416,0.8088068181818182,0.18916396103896105,0.7570211038961039,0.753612012987013,0.9242288961038961,0.548336038961039,0.753612012987013,0.7634334415584415,0.6698457792207793,0.8001217532467533,0.7570211038961039,0.6081574675324676,0.1637581168831169,0.3533685064935065,0.46643668831168833,0.8421672077922078,0.7788555194805195,0.8375405844155844,0.7248782467532467,0.5558035714285714,0.3533685064935065,0.683887987012987,0.6476055194805195,0.5558035714285714,0.5687905844155844,0.5244724025974026,0.8267451298701298,0.5244724025974026,0.10645292207792208,0.7743100649350649,0.7743100649350649,0.8649756493506493,0.4409496753246753,0.548336038961039,0.6197646103896104
Boekhouders,0.14776785714285715,0.6296672077922078,0.747362012987013,0.17934253246753246,0.2830762987012987,0.5244724025974026,0.2044237012987013,0.29078733766233766,0.5687905844155844,0.861810064935065,0.34606331168831167,0.13080357142857144,0.7816964285714286,0.05174512987012987,0.8167613636363636,0.11570616883116883,0.05174512987012987,0.7634334415584415,0.007305194805194805,0.37715097402597403,0.08859577922077921,0.04216720779220779,0.8232548701298701,0.7332386363636364,0.1637581168831169,0.548336038961039,0.10645292207792208,0.1231737012987013,0.2747159090909091,0.41424512987012985,0.2119724025974026,0.5320211038961039,0.31943993506493507,0.4409496753246753,0.2830762987012987,0.007305194805194805,0.47374188311688314,0.5864042207792208,0.3613230519480519,0.704099025974026,0.3367288961038961,0.6197646103896104,0.9257711038961038,0.6081574675324676,0.2385146103896104,0.37715097402597403,0.31943993506493507,0.981939935064935,0.9508522727272727,0.985349025974026,0.6433847402597402,0.7439529220779221,0.9736607142857143,0.5244724025974026,0.2558035714285714,0.4850243506493506,0.8139204545454546,0.05174512987012987,0.3613230519480519,0.31943993506493507,0.29078733766233766,0.3533685064935065,0.024391233766233766,0.4539366883116883,0.5558035714285714,0.30060876623376626,0.6377840909090909,0.3367288961038961,0.08859577922077921,0.4539366883116883,0.2385146103896104,0.49127435064935066,0.17934253246753246,0.5803165584415585,0.2119724025974026,0.17934253246753246,0.1637581168831169,0.8167613636363636,0.024391233766233766,0.03396915584415584,0.7248782467532467,0.41424512987012985,0.03396915584415584,0.007305194805194805,0.22146915584415586,0.13810876623376622,0.024391233766233766,0.3367288961038961,0.6959821428571429,0.5976055194805194,0.49890422077922075,0.29078733766233766,0.06091720779220779,0.2663555194805195,0.10645292207792208,0.4069399350649351,0.5976055194805194,0.18916396103896105,0.2663555194805195,0.4069399350649351,0.3924918831168831,0.4409496753246753,0.22146915584415586,0.8894074675324676,0.7248782467532467,0.04216720779220779,0.04216720779220779,0.4069399350649351,0.872362012987013,0.41424512987012985,0.31943993506493507
Boekhoudkundig medewerkers,0.4850243506493506,0.7869724025974026,0.548336038961039,0.5118912337662338,0.5864042207792208,0.7332386363636364,0.5320211038961039,0.09874188311688312,0.7570211038961039,0.9111607142857143,0.6258522727272727,0.47374188311688314,0.6197646103896104,0.41424512987012985,0.8880275974025974,0.460349025974026,0.41424512987012985,0.8579951298701298,0.37715097402597403,0.007305194805194805,0.4409496753246753,0.34606331168831167,0.6920048701298701,0.8443587662337663,0.49890422077922075,0.2288555194805195,0.4539366883116883,0.2663555194805195,0.11570616883116883,0.6659496753246753,0.17171266233766233,0.7372159090909091,0.6081574675324676,0.6800730519480519,0.5864042207792208,0.37715097402597403,0.6999594155844155,0.7670048701298702,0.6336444805194805,0.8315340909090909,0.6197646103896104,0.7816964285714286,0.9465503246753246,0.7770698051948052,0.5558035714285714,0.6433847402597402,0.6081574675324676,0.9942775974025974,0.9717126623376623,0.9954139610389611,0.7936282467532467,0.8493100649350649,0.9890827922077922,0.19679383116883117,0.5687905844155844,0.7090503246753247,0.8870535714285714,0.41424512987012985,0.6336444805194805,0.6081574675324676,0.09874188311688312,0.03396915584415584,0.3613230519480519,0.10645292207792208,0.7507711038961039,0.08859577922077921,0.36879058441558443,0.05174512987012987,0.30060876623376626,0.10645292207792208,0.14776785714285715,0.15531655844155845,0.2044237012987013,0.7634334415584415,0.17171266233766233,0.5118912337662338,0.22146915584415586,0.8880275974025974,0.3924918831168831,0.4005275974025974,0.5118912337662338,0.6659496753246753,0.4005275974025974,0.37715097402597403,0.5424918831168831,0.24752435064935066,0.3924918831168831,0.6197646103896104,0.8267451298701298,0.7713068181818182,0.7165178571428571,0.09874188311688312,0.3291801948051948,0.1231737012987013,0.4539366883116883,0.660349025974026,0.7713068181818182,0.5183847402597402,0.5751217532467533,0.660349025974026,0.6518262987012987,0.6800730519480519,0.1637581168831169,0.9257711038961038,0.840625,0.34606331168831167,0.34606331168831167,0.04216720779220779,0.9161931818181818,0.6659496753246753,0.6081574675324676
